Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Good,Miss,Open Duration (m),Close Duration (m),Gas,Liquid
1529,Anderson_East_2-35,2/4/2025 0:24,280,69,59.14,211,2.69,2/4/2025 0:09,279,120,50.99,228.01,1.43,9.116666667,494.5886654,1,0,14.9,0.85,0.15,
1528,Anderson_East_2-35,2/4/2025 0:09,278,66,54.28,212,2.7,2/3/2025 23:56,278,108,51.05,226.95,1.34,7.783333333,579.3147752,1,0,12.95,0.85,0.14,
1527,Anderson_East_2-35,2/3/2025 23:55,277,64,53.04,213,2.72,2/3/2025 23:40,275,130,50.55,224.45,1.55,9.8,460.1020408,1,0,14.63333333,0.833333333,0.14,
1526,Anderson_East_2-35,2/3/2025 23:39,274,69,53.61,205,2.62,2/3/2025 22:56,281,124,57.98,223.02,1.42,8.283333333,544.3460765,1,0,43.01666667,0.833333333,0.17,
1525,Anderson_East_2-35,2/3/2025 22:56,280,72,60.64,208,2.65,2/3/2025 22:43,278,118,56.28,221.72,1.39,7.733333333,583.0603448,1,0,12.83333333,0.833333333,0.16,
1524,Anderson_East_2-35,2/3/2025 22:42,275,71,59.15,204,2.6,2/3/2025 22:28,276,132,54.43,221.57,1.54,9.716666667,464.0480274,1,0,14.18333333,0.85,0.18,
1523,Anderson_East_2-35,2/3/2025 22:27,275,70,57.24,205,2.62,2/3/2025 21:43,281,121,54.84,226.16,1.41,9.383333333,480.5328597,1,0,43.4,0.85,0.18,
1522,Anderson_East_2-35,2/3/2025 21:43,279,70,57.92,209,2.67,2/3/2025 21:27,279,133,56.42,222.58,1.52,10.35,435.6521739,1,0,15.85,0.85,0.15,
1521,Anderson_East_2-35,2/3/2025 21:26,278,72,59.02,206,2.63,2/3/2025 20:40,282,112,54.5,227.5,1.34,8.516666667,529.4324853,1,0,46.11666667,0.766666667,0.14,
1520,Anderson_East_2-35,2/3/2025 20:39,280,65,55.65,215,2.74,2/3/2025 20:26,281,112,55.12,225.88,1.34,8.366666667,538.9243028,1,0,13.01666667,0.85,0.15,
1519,Anderson_East_2-35,2/3/2025 20:25,280,70,59.64,210,2.68,2/3/2025 20:12,281,115,53.35,227.65,1.37,8.633333333,522.2779923,1,0,13.03333333,0.85,0.15,
1518,Anderson_East_2-35,2/3/2025 20:11,279,66,55.8,213,2.72,2/3/2025 19:57,281,118,52.36,228.64,1.4,9.366666667,481.3879004,1,0,14.26666667,0.766666667,0.14,
1517,Anderson_East_2-35,2/3/2025 19:56,281,66,55.41,215,2.74,2/3/2025 19:43,282,115,49.03,232.97,1.4,8.733333333,516.2977099,1,0,13.5,0.85,0.16,
1516,Anderson_East_2-35,2/3/2025 19:42,281,62,51.79,219,2.79,2/3/2025 19:29,282,102,43.73,238.27,1.32,7.65,589.4117647,1,0,12.68333333,0.75,0.13,
1515,Anderson_East_2-35,2/3/2025 19:28,280,58,47.12,222,2.83,2/3/2025 19:16,279,113,49.53,229.47,1.38,7.766666667,580.5579399,1,0,12.11666667,0.85,0.13,
1514,Anderson_East_2-35,2/3/2025 19:15,278,63,52.98,215,2.74,2/3/2025 19:03,281,99,46.72,234.28,1.29,7.366666667,612.081448,1,0,12.36666667,0.85,0.17,
1513,Anderson_East_2-35,2/3/2025 19:02,278,59,49.74,219,2.79,2/3/2025 18:50,282,102,47.9,234.1,1.3,8.1,556.6666667,1,0,11.93333333,0.833333333,0.15,
1512,Anderson_East_2-35,2/3/2025 18:49,282,60,51.24,222,2.83,2/3/2025 18:37,280,119,45.16,234.84,1.46,8.566666667,526.3424125,1,0,12.36666667,0.85,0.15,
1511,Anderson_East_2-35,2/3/2025 18:36,279,59,48.34,220,2.81,2/3/2025 18:25,279,115,50.32,228.68,1.39,6.266666667,719.5212766,1,0,10.93333333,0.85,0.14,
1510,Anderson_East_2-35,2/3/2025 18:24,277,63,53.16,214,2.73,2/3/2025 18:13,279,104,47.15,231.85,1.32,6.433333333,700.880829,1,0,11.36666667,0.85,0.16,
1509,Anderson_East_2-35,2/3/2025 18:12,277,59,49.85,218,2.78,2/3/2025 18:01,277,106,49.15,227.85,1.33,6.65,678.0451128,1,0,11.33333333,0.833333333,0.11,
1508,Anderson_East_2-35,2/3/2025 18:00,276,60,51.43,216,2.76,2/3/2025 17:49,277,94,47.12,229.88,1.26,6.916666667,651.9036145,1,0,11.36666667,0.883333333,0.13,
1507,Anderson_East_2-35,2/3/2025 17:48,276,59,50.86,217,2.77,2/3/2025 17:35,274,121,49.32,224.68,1.47,8.5,530.4705882,1,0,12.68333333,0.8,0.13,
1506,Anderson_East_2-35,2/3/2025 17:34,274,64,51.63,210,2.68,2/3/2025 17:23,277,99,46.3,230.7,1.3,5.933333333,759.9438202,1,0,11.08333333,0.8,0.14,
1505,Anderson_East_2-35,2/3/2025 17:22,274,58,49.24,216,2.76,2/3/2025 17:11,274,99,51.46,222.54,1.27,6.966666667,647.2248804,1,0,11.56666667,0.866666667,0.13,
1504,Anderson_East_2-35,2/3/2025 17:10,273,62,54.33,211,2.69,2/3/2025 16:59,274,106,66.37,207.63,1.24,6.2,727.2580645,1,0,11.05,0.766666667,0.12,
1503,Anderson_East_2-35,2/3/2025 16:58,272,75,68.33,197,2.51,2/3/2025 16:47,273,106,58.93,214.07,1.28,6.866666667,656.6504854,1,0,11.48333333,0.783333333,0.11,
1502,Anderson_East_2-35,2/3/2025 16:46,272,67,60.85,205,2.62,2/3/2025 16:35,274,104,65.12,208.88,1.23,6.183333333,729.2183288,1,0,11.3,0.866666667,0.13,
1501,Anderson_East_2-35,2/3/2025 16:34,272,71,65.6,201,2.56,2/3/2025 16:24,272,113,74.14,197.86,1.24,5.666666667,795.7058824,1,0,10.05,0.8,0.09,
1500,Anderson_East_2-35,2/3/2025 16:23,271,85,79.67,186,2.37,2/3/2025 16:12,268,152,103.4,164.6,1.42,6.366666667,708.2198953,1,0,10.98333333,0.783333333,0.06,
1499,Anderson_East_2-35,2/3/2025 16:11,269,114,106.21,155,1.98,2/3/2025 16:02,271,158,110.28,160.72,1.42,6.966666667,647.2248804,1,0,9.066666667,0.866666667,0.13,
1498,Anderson_East_2-35,2/3/2025 16:01,272,122,113.45,150,1.91,2/3/2025 15:52,269,159,114.7,154.3,1.4,7.733333333,583.0603448,1,0,9.416666667,0.883333333,0.14,
1497,Anderson_East_2-35,2/3/2025 15:51,268,124,117.38,144,1.84,2/3/2025 15:45,272,154,113.43,158.57,1.34,4.366666667,1032.59542,1,0,6.466666667,0.783333333,0.11,
1496,Anderson_East_2-35,2/3/2025 15:44,271,123,117.65,148,1.89,2/3/2025 15:37,272,158,116.88,155.12,1.36,5.65,798.0530973,1,0,6.983333333,0.866666667,0.11,
1495,Anderson_East_2-35,2/3/2025 15:36,272,128,123.19,144,1.84,2/3/2025 15:30,269,164,120.9,148.1,1.41,4.433333333,1017.067669,1,0,5.483333333,0.783333333,0.08,
1494,Anderson_East_2-35,2/3/2025 15:30,268,134,127.98,134,1.71,2/3/2025 15:25,270,169,128.85,141.15,1.4,3.466666667,1300.673077,1,0,4.8,0.866666667,0.11,
1493,Anderson_East_2-35,2/3/2025 15:24,269,142,136.83,127,1.62,2/3/2025 15:20,271,178,137.18,133.82,1.44,3.233333333,1394.536082,1,0,4.283333333,0.866666667,0.08,
1492,Anderson_East_2-35,2/3/2025 15:19,270,150,145.52,120,1.53,2/3/2025 15:13,269,182,148.49,120.51,1.39,4.616666667,976.6787004,1,0,5.566666667,0.866666667,0.1,
1491,Anderson_East_2-35,2/3/2025 15:12,268,161,156.19,107,1.37,2/3/2025 15:08,272,194,155.09,116.91,1.5,3.366666667,1339.306931,1,0,4.416666667,0.8,0.06,
1490,Anderson_East_2-35,2/3/2025 15:07,272,168,162.93,104,1.33,2/3/2025 15:06,274,192,155.45,118.55,1.45,0.166666667,27054,1,0,1.316666667,0.866666667,0.09,
1489,Anderson_East_2-35,2/3/2025 15:05,273,171,164.44,102,1.3,2/3/2025 14:58,268,208,166.84,101.16,1.69,5.583333333,807.5820896,1,0,6.55,0.883333333,0.07,
1488,Anderson_East_2-35,2/3/2025 14:57,269,181,176.24,88,1.12,2/3/2025 14:56,271,208,172.6,98.4,1.56,0.166666667,27054,1,0,1.416666667,0.866666667,0.11,
1487,Anderson_East_2-35,2/3/2025 14:55,271,189,183.13,82,1.05,2/3/2025 14:48,270,232,193.78,76.22,2.01,6.183333333,729.2183288,1,0,7.233333333,0.833333333,0.08,
1486,Anderson_East_2-35,2/3/2025 14:47,270,210,205.68,60,0.77,2/3/2025 14:46,272,231,199.01,72.99,1.78,0.266666667,16908.75,1,0,1.3,0.866666667,0.12,
1485,Anderson_East_2-35,2/3/2025 14:45,271,213,208.85,58,0.74,2/3/2025 14:36,270,235,196.99,73.01,2.09,8.033333333,561.2863071,1,0,9.083333333,0.766666667,0.05,
1484,Anderson_East_2-35,2/3/2025 14:35,270,212,208.03,58,0.74,2/3/2025 14:34,271,231,197.38,73.62,1.84,0.166666667,27054,1,0,1.233333333,0.85,0.07,
1483,Anderson_East_2-35,2/3/2025 14:33,270,212,208.14,58,0.74,2/3/2025 14:25,270,234,197.46,72.54,2.01,7.383333333,610.6997743,1,0,8.383333333,0.883333333,0.05,
1482,Anderson_East_2-35,2/3/2025 14:24,270,212,207.82,58,0.74,2/3/2025 14:23,272,229,198.12,73.88,1.72,0.25,18036,1,0,1.3,0.816666667,0.08,
1481,Anderson_East_2-35,2/3/2025 14:22,271,212,208.05,59,0.75,2/3/2025 14:13,269,233,198.75,70.25,1.95,7.916666667,569.5578947,1,0,8.95,0.783333333,0.06,
1480,Anderson_East_2-35,2/3/2025 14:12,268,213,209.17,55,0.7,2/3/2025 14:11,269,231,199,70,1.84,0.266666667,16908.75,1,0,1.316666667,0.783333333,0.05,
1479,Anderson_East_2-35,2/3/2025 14:10,267,214,209.64,53,0.68,2/3/2025 14:03,271,232,199.12,71.88,1.84,6.266666667,719.5212766,1,0,7.316666667,0.783333333,0.04,
1478,Anderson_East_2-35,2/3/2025 14:02,270,213,208.46,57,0.73,2/3/2025 14:00,270,224,192.17,77.83,1.69,0.266666667,16908.75,1,0,1.3,0.783333333,0.02,
1477,Anderson_East_2-35,2/3/2025 14:00,268,206,201.58,62,0.79,2/3/2025 13:53,269,227,190.45,78.55,1.87,5.466666667,824.8170732,1,0,6.516666667,0.866666667,0.02,
1476,Anderson_East_2-35,2/3/2025 13:52,268,205,200.6,63,0.8,2/3/2025 13:51,268,224,189.55,78.45,1.78,0.266666667,16908.75,1,0,1.233333333,0.866666667,0.07,
1475,Anderson_East_2-35,2/3/2025 13:50,266,206,199.74,60,0.77,2/3/2025 13:44,270,225,185.52,84.48,1.88,5.216666667,864.3450479,1,0,6.183333333,0.866666667,0.08,
1474,Anderson_East_2-35,2/3/2025 13:43,269,200,195.5,69,0.88,2/3/2025 13:42,270,221,184.08,85.92,1.75,0.183333333,24594.54545,1,0,1.25,0.883333333,0.07,
1473,Anderson_East_2-35,2/3/2025 13:41,269,201,194.1,68,0.87,2/3/2025 13:35,273,218,180.76,92.24,1.68,5.216666667,864.3450479,1,0,6.266666667,0.85,0.06,
1472,Anderson_East_2-35,2/3/2025 13:34,272,194,189.35,78,1,2/3/2025 13:33,272,211,175.91,96.09,1.58,0.25,18036,1,0,1.216666667,0.866666667,0.06,
1471,Anderson_East_2-35,2/3/2025 13:32,271,191,184.32,80,1.02,2/3/2025 13:26,273,202,165.44,107.56,1.51,5.166666667,872.7096774,1,0,6.216666667,0.783333333,0.03,
1470,Anderson_East_2-35,2/3/2025 13:25,272,178,173.53,94,1.2,2/3/2025 13:17,265,193,147.13,117.87,1.64,6.5,693.6923077,1,0,7.533333333,0.783333333,0.05,
1469,Anderson_East_2-35,2/3/2025 13:16,264,159,151.73,105,1.34,2/3/2025 13:08,271,164,119.35,151.65,1.42,6.816666667,661.4669927,1,0,8.8,0.883333333,0.12,
1468,Anderson_East_2-35,2/3/2025 13:07,272,125,118.25,147,1.88,2/3/2025 12:57,267,118,64.59,202.41,1.36,7.666666667,588.1304348,1,0,9.666666667,0.783333333,0.11,
1467,Anderson_East_2-35,2/3/2025 12:56,266,73,65.39,193,2.46,2/3/2025 12:44,271,102,54.63,216.37,1.28,6.633333333,679.7487437,1,0,12.05,0.866666667,0.12,
1466,Anderson_East_2-35,2/3/2025 12:43,270,65,57.7,205,2.62,2/3/2025 12:23,271,136,48.23,222.77,1.65,15.8,285.3797468,1,0,20.5,0.8,0.12,
1465,Anderson_East_2-35,2/3/2025 12:22,270,64,54.05,206,2.63,2/3/2025 12:06,269,134,70.02,198.98,1.47,6.9,653.4782609,1,0,16.13333333,0.866666667,0.17,
1464,Anderson_East_2-35,2/3/2025 12:05,268,82,73.6,186,2.37,2/3/2025 11:52,269,116,77.02,191.98,1.25,4.433333333,1017.067669,1,0,12.66666667,0.8,0.14,
1463,Anderson_East_2-35,2/3/2025 11:52,267,86,78.01,181,2.31,2/3/2025 11:40,267,139,69.2,197.8,1.55,7.35,613.4693878,1,0,11.28333333,0.866666667,0.14,
1462,Anderson_East_2-35,2/3/2025 11:39,266,81,71.26,185,2.36,2/3/2025 10:41,272,108,51.15,220.85,1.35,7.05,639.5744681,1,0,58.96666667,0.85,0.13,
1461,Anderson_East_2-35,2/3/2025 10:40,270,65,54.88,205,2.62,2/3/2025 10:26,268,134,59.34,208.66,1.56,9.133333333,493.6861314,1,0,14.18333333,0.783333333,0.14,
1460,Anderson_East_2-35,2/3/2025 10:25,268,72,58.01,196,2.5,2/3/2025 9:39,277,137,66.09,210.91,1.51,8.883333333,507.5797373,1,0,45.85,0.883333333,0.15,
1459,Anderson_East_2-35,2/3/2025 9:38,276,80,69.7,196,2.5,2/3/2025 9:22,275,133,74.07,200.93,1.41,6.733333333,669.6534653,1,0,16.38333333,0.833333333,0.18,
1458,Anderson_East_2-35,2/3/2025 9:21,273,86,76.47,187,2.39,2/3/2025 9:08,275,123,70.17,204.83,1.35,6.666666667,676.35,1,0,12.6,0.85,0.15,
1457,Anderson_East_2-35,2/3/2025 9:07,273,82,72.68,191,2.44,2/3/2025 8:54,276,114,58.8,217.2,1.34,7.6,593.2894737,1,0,13.11666667,0.833333333,0.15,
1456,Anderson_East_2-35,2/3/2025 8:53,275,72,61.92,203,2.59,2/3/2025 8:40,277,119,55.81,221.19,1.4,8.2,549.8780488,1,0,13.28333333,0.783333333,0.12,
1455,Anderson_East_2-35,2/3/2025 8:39,275,69,58.3,206,2.63,2/3/2025 8:25,278,113,53.1,224.9,1.36,8.466666667,532.5590551,1,0,14.2,0.85,0.16,
1454,Anderson_East_2-35,2/3/2025 8:24,277,66,55.69,211,2.69,2/3/2025 8:11,274,118,53.12,220.88,1.42,8.15,553.2515337,1,0,12.91666667,0.85,0.12,
1453,Anderson_East_2-35,2/3/2025 8:10,274,67,54.63,207,2.64,2/3/2025 7:58,274,112,59.08,214.92,1.33,7.183333333,627.7030162,1,0,12.1,0.85,0.16,
1452,Anderson_East_2-35,2/3/2025 7:58,273,73,61.74,200,2.55,2/3/2025 7:45,276,119,53.04,222.96,1.42,9.3,484.8387097,1,0,12.78333333,0.833333333,0.16,
1451,Anderson_East_2-35,2/3/2025 7:44,276,67,54.31,209,2.67,2/3/2025 7:29,277,125,51.35,225.65,1.48,9.55,472.1465969,1,0,14.88333333,0.833333333,0.13,
1450,Anderson_East_2-35,2/3/2025 7:28,276,66,54.84,210,2.68,2/3/2025 7:14,276,116,50.43,225.57,1.41,8.3,543.253012,1,0,13.71666667,0.866666667,0.16,
1449,Anderson_East_2-35,2/3/2025 7:14,275,66,53.61,209,2.67,2/3/2025 6:56,274,139,53.67,220.33,1.63,13.78333333,327.1342201,1,0,17.93333333,0.85,0.15,
1448,Anderson_East_2-35,2/3/2025 6:55,274,72,56.17,202,2.58,2/3/2025 6:20,277,129,56.7,220.3,1.49,9.883333333,456.222597,1,0,35.1,0.833333333,0.19,
1447,Anderson_East_2-35,2/3/2025 6:19,276,72,60.43,204,2.6,2/3/2025 6:03,279,121,52.17,226.83,1.44,9.05,498.2320442,1,0,15.53333333,0.85,0.16,
1446,Anderson_East_2-35,2/3/2025 6:03,278,67,54.44,211,2.69,2/3/2025 5:50,278,113,53.19,224.81,1.36,7.166666667,629.1627907,1,0,12.58333333,0.833333333,0.16,
1445,Anderson_East_2-35,2/3/2025 5:49,277,67,55.96,210,2.68,2/3/2025 5:36,277,114,51.23,225.77,1.39,8.45,533.6094675,1,0,13.16666667,0.85,0.14,
1444,Anderson_East_2-35,2/3/2025 5:35,276,66,55.06,210,2.68,2/3/2025 5:22,278,107,45.71,232.29,1.36,8.466666667,532.5590551,1,0,13.03333333,0.833333333,0.15,
1443,Anderson_East_2-35,2/3/2025 5:21,276,62,49.69,214,2.73,2/3/2025 5:08,278,114,50.96,227.04,1.38,9.266666667,486.5827338,1,0,13.4,0.85,0.17,
1442,Anderson_East_2-35,2/3/2025 5:07,276,65,52.9,211,2.69,2/3/2025 4:54,278,112,51.7,226.3,1.36,8.333333333,541.08,1,0,12.66666667,0.85,0.15,
1441,Anderson_East_2-35,2/3/2025 4:54,277,67,55.55,210,2.68,2/3/2025 4:41,278,124,51.07,226.93,1.47,8.3,543.253012,1,0,13.01666667,0.766666667,0.13,
1440,Anderson_East_2-35,2/3/2025 4:40,277,66,53.53,211,2.69,2/3/2025 4:27,277,112,56.57,220.43,1.34,6.766666667,666.3546798,1,0,12.61666667,0.833333333,0.15,
1439,Anderson_East_2-35,2/3/2025 4:26,274,71,60.98,203,2.59,2/3/2025 4:14,276,113,54.39,221.61,1.36,7.966666667,565.9832636,1,0,11.95,0.85,0.15,
1438,Anderson_East_2-35,2/3/2025 4:13,274,70,58.32,204,2.6,2/3/2025 4:01,280,124,58.62,221.38,1.42,8.483333333,531.5127701,1,0,12.9,0.833333333,0.15,
1437,Anderson_East_2-35,2/3/2025 4:00,279,74,62.71,205,2.62,2/3/2025 3:45,277,141,66.74,210.26,1.55,8.7,518.2758621,1,0,14.36666667,0.883333333,0.16,
1436,Anderson_East_2-35,2/3/2025 3:44,276,83,71.85,193,2.46,2/3/2025 3:32,277,133,70.65,206.35,1.43,6.15,733.1707317,1,0,12.61666667,0.883333333,0.14,
1435,Anderson_East_2-35,2/3/2025 3:31,275,83,72.3,192,2.45,2/3/2025 3:20,277,128,67.61,209.39,1.41,5.55,812.4324324,1,0,10.81666667,0.866666667,0.13,
1434,Anderson_East_2-35,2/3/2025 3:19,275,77,69.73,198,2.53,2/3/2025 3:08,276,118,63.84,212.16,1.34,5.833333333,772.9714286,1,0,11.68333333,0.866666667,0.13,
1433,Anderson_East_2-35,2/3/2025 3:07,274,75,65.37,199,2.54,2/3/2025 2:55,277,113,59.7,217.3,1.32,7.216666667,624.8036952,1,0,11.88333333,0.883333333,0.12,
1432,Anderson_East_2-35,2/3/2025 2:54,275,72,63.56,203,2.59,2/3/2025 2:42,277,131,63.65,213.35,1.46,8.116666667,555.523614,1,0,12.21666667,0.883333333,0.15,
1431,Anderson_East_2-35,2/3/2025 2:41,276,75,65.66,201,2.56,2/3/2025 2:27,278,141,78.18,199.82,1.46,6.783333333,664.7174447,1,0,14.26666667,0.8,0.12,
1430,Anderson_East_2-35,2/3/2025 2:26,277,92,81.8,185,2.36,2/3/2025 2:13,277,128,83.87,193.13,1.3,5.966666667,755.698324,1,0,12.66666667,0.916666667,0.17,
1429,Anderson_East_2-35,2/3/2025 2:12,276,95,85.78,181,2.31,2/3/2025 2:00,274,145,77.06,196.94,1.53,6.75,668,1,0,11.96666667,0.8,0.13,
1428,Anderson_East_2-35,2/3/2025 1:59,272,90,78.77,182,2.32,2/3/2025 1:47,277,116,68.94,208.06,1.29,5.35,842.8037383,1,0,12.3,0.866666667,0.17,
1427,Anderson_East_2-35,2/3/2025 1:46,276,78,69.53,198,2.53,2/3/2025 1:34,279,120,65.34,213.66,1.34,7.133333333,632.1028037,1,0,12.28333333,0.783333333,0.09,
1426,Anderson_East_2-35,2/3/2025 1:33,279,77,67.94,202,2.58,2/3/2025 1:20,279,116,63.25,215.75,1.32,7.833333333,575.6170213,1,0,13.66666667,0.783333333,0.13,
1425,Anderson_East_2-35,2/3/2025 1:19,279,75,65.89,204,2.6,2/3/2025 1:06,277,149,76.98,200.02,1.56,7.883333333,571.9661734,1,0,13.05,0.783333333,0.14,
1424,Anderson_East_2-35,2/3/2025 1:05,276,91,80,185,2.36,2/3/2025 0:51,278,133,93.68,184.32,1.27,3.983333333,1131.966527,1,0,13.91666667,0.883333333,0.18,
1423,Anderson_East_2-35,2/3/2025 0:50,276,105,96.44,171,2.18,2/3/2025 0:39,276,164,89.72,186.28,1.66,7.016666667,642.6128266,1,0,11.31666667,0.783333333,0.13,
1422,Anderson_East_2-35,2/3/2025 0:38,275,105,93.31,170,2.17,2/3/2025 0:23,278,122,80.47,197.53,1.27,4.483333333,1005.724907,1,0,15.23333333,0.883333333,0.17,
1421,Anderson_East_2-35,2/3/2025 0:22,276,90,80.16,186,2.37,2/3/2025 0:09,277,129,69.63,207.37,1.4,8.25,546.5454545,1,0,12.65,0.783333333,0.1,
1420,Anderson_East_2-35,2/3/2025 0:08,276,84,73.49,192,2.45,2/2/2025 23:55,279,134,65.03,213.97,1.48,8.2,549.8780488,1,0,13.33333333,0.85,0.17,
1419,Anderson_East_2-35,2/2/2025 23:54,278,78,67.39,200,2.55,2/2/2025 23:40,280,113,62.34,217.66,1.3,7.9,570.7594937,1,0,14.6,0.85,0.14,
1418,Anderson_East_2-35,2/2/2025 23:39,279,74,64.93,205,2.62,2/2/2025 23:25,276,133,62.29,213.71,1.49,8.833333333,510.4528302,1,0,13.65,0.766666667,0.12,
1417,Anderson_East_2-35,2/2/2025 23:24,275,77,65.95,198,2.53,2/2/2025 23:10,282,116,64.04,217.96,1.31,6.616666667,681.4609572,1,0,13.98333333,0.766666667,0.13,
1416,Anderson_East_2-35,2/2/2025 23:10,281,76,66.78,205,2.62,2/2/2025 22:57,282,131,71.56,210.44,1.39,7.7,585.5844156,1,0,12.96666667,0.766666667,0.12,
1415,Anderson_East_2-35,2/2/2025 22:56,280,84,73.2,196,2.5,2/2/2025 22:42,279,132,64.51,214.49,1.46,7.633333333,590.69869,1,0,13.68333333,0.85,0.13,
1414,Anderson_East_2-35,2/2/2025 22:41,278,77,66.86,201,2.56,2/2/2025 22:28,279,117,69.67,209.33,1.29,6.116666667,737.1662125,1,0,13.33333333,0.766666667,0.12,
1413,Anderson_East_2-35,2/2/2025 22:27,278,82,72.9,196,2.5,2/2/2025 22:14,282,126,76.7,205.3,1.32,7.7,585.5844156,1,0,13.03333333,0.85,0.11,
1412,Anderson_East_2-35,2/2/2025 22:13,281,89,80,192,2.45,2/2/2025 22:00,281,148,78.78,202.22,1.52,7.833333333,575.6170213,1,0,13.4,0.85,0.14,
1411,Anderson_East_2-35,2/2/2025 21:59,279,90,80.49,189,2.41,2/2/2025 21:44,282,135,67.46,214.54,1.46,7.383333333,610.6997743,1,0,15.58333333,0.85,0.16,
1410,Anderson_East_2-35,2/2/2025 21:43,280,81,69.72,199,2.54,2/2/2025 21:30,278,115,61.63,216.37,1.33,6.433333333,700.880829,1,0,12.88333333,0.85,0.13,
1409,Anderson_East_2-35,2/2/2025 21:29,276,75,64.73,201,2.56,2/2/2025 21:15,278,138,55.15,222.85,1.59,9.65,467.253886,1,0,13.56666667,0.85,0.15,
1408,Anderson_East_2-35,2/2/2025 21:15,277,73,59.61,204,2.6,2/2/2025 20:45,281,123,62.2,218.8,1.38,8.383333333,537.8528827,1,0,29.31666667,0.85,0.15,
1407,Anderson_East_2-35,2/2/2025 20:44,280,75,64.62,205,2.62,2/2/2025 20:31,280,126,59.71,220.29,1.43,8.083333333,557.814433,1,0,13.01666667,0.85,0.15,
1406,Anderson_East_2-35,2/2/2025 20:31,279,73,62.41,206,2.63,2/2/2025 20:17,279,105,54.4,224.6,1.29,7.433333333,606.5919283,1,0,13.2,0.833333333,0.14,
1405,Anderson_East_2-35,2/2/2025 20:17,278,67,57.05,211,2.69,2/2/2025 20:04,280,120,55.19,224.81,1.41,8.833333333,510.4528302,1,0,13.06666667,0.766666667,0.12,
1404,Anderson_East_2-35,2/2/2025 20:03,279,71,58.65,208,2.65,2/2/2025 19:47,281,127,50.98,230.02,1.49,10.48333333,430.1112878,1,0,15.48333333,0.833333333,0.13,
1403,Anderson_East_2-35,2/2/2025 19:46,279,67,54.3,212,2.7,2/2/2025 19:32,282,122,55.71,226.29,1.41,8.166666667,552.122449,1,0,14.26666667,0.85,0.16,
1402,Anderson_East_2-35,2/2/2025 19:31,280,71,59.67,209,2.67,2/2/2025 19:19,280,120,64.79,215.21,1.35,6.883333333,655.0605327,1,0,11.96666667,0.85,0.15,
1401,Anderson_East_2-35,2/2/2025 19:18,279,76,66.11,203,2.59,2/2/2025 19:07,279,114,58.63,220.37,1.34,7.016666667,642.6128266,1,0,11.51666667,0.85,0.11,
1400,Anderson_East_2-35,2/2/2025 19:06,278,72,61.13,206,2.63,2/2/2025 18:54,281,113,58.46,222.54,1.32,7.366666667,612.081448,1,0,11.95,0.85,0.13,
1399,Anderson_East_2-35,2/2/2025 18:53,279,72,60.78,207,2.64,2/2/2025 18:40,282,121,53.06,228.94,1.42,8.716666667,517.2848948,1,0,12.86666667,0.85,0.14,
1398,Anderson_East_2-35,2/2/2025 18:40,281,66,56.19,215,2.74,2/2/2025 18:27,280,115,51.71,228.29,1.38,7.366666667,612.081448,1,0,12.61666667,0.85,0.18,
1397,Anderson_East_2-35,2/2/2025 18:26,279,64,54.35,215,2.74,2/2/2025 18:14,278,109,54.31,223.69,1.32,6.85,658.2481752,1,0,11.76666667,0.85,0.14,
1396,Anderson_East_2-35,2/2/2025 18:13,277,67,56.91,210,2.68,2/2/2025 18:02,277,128,66.33,210.67,1.41,6.25,721.44,1,0,11.08333333,0.833333333,0.14,
1395,Anderson_East_2-35,2/2/2025 18:02,276,79,68.82,197,2.51,2/2/2025 17:51,278,117,65.83,212.17,1.32,5.65,798.0530973,1,0,11.01666667,0.85,0.14,
1394,Anderson_East_2-35,2/2/2025 17:50,277,77,67.41,200,2.55,2/2/2025 17:38,281,112,62.3,218.7,1.29,6.683333333,674.6633416,1,0,11.58333333,0.8,0.12,
1393,Anderson_East_2-35,2/2/2025 17:37,279,74,64.86,205,2.62,2/2/2025 17:25,279,113,59.14,219.86,1.32,7.666666667,588.1304348,1,0,12.01666667,0.883333333,0.15,
1392,Anderson_East_2-35,2/2/2025 17:24,278,72,61.66,206,2.63,2/2/2025 17:13,277,128,60.65,216.35,1.45,6.883333333,655.0605327,1,0,11.23333333,0.766666667,0.12,
1391,Anderson_East_2-35,2/2/2025 17:12,276,73,63.06,203,2.59,2/2/2025 17:01,277,100,53.69,223.31,1.26,5.9,764.2372881,1,0,11.2,0.866666667,0.14,
1390,Anderson_East_2-35,2/2/2025 17:00,275,64,55.56,211,2.69,2/2/2025 16:50,274,110,54.38,219.62,1.34,6.8,663.0882353,1,0,10.81666667,0.783333333,0.11,
1389,Anderson_East_2-35,2/2/2025 16:49,273,65,57.41,208,2.65,2/2/2025 16:38,277,121,66.31,210.69,1.35,5.866666667,768.5795455,1,0,10.58333333,0.883333333,0.13,
1388,Anderson_East_2-35,2/2/2025 16:37,275,80,71.98,195,2.49,2/2/2025 16:26,277,100,53.74,223.26,1.26,5.983333333,753.5933148,1,0,10.78333333,0.866666667,0.15,
